Ich bin.;I am.
Gestern waren wir klettern, und ich habe mich kaum noch an der Wand halten können.;Yesterday we went climbing, and I could barely hold on to the wall anymore.
Falls das Wetter gut wird, könnten wir eine Radtour machen.;In case the weather gets nice, we could go on a bike tour.
Lass uns doch mal wieder in die Sauna gehen und danach gemütlich essen.;Let's go to the sauna again and have a nice meal afterwards.
Ich habe gehört, dass jemand eine Paintball-Session organisiert, willst du mitkommen?;I heard that someone is organizing a paintball session, do you want to come along?
Wir haben letzte Woche versucht zu bowlen, und ich war richtig schlecht darin.;We tried bowling last week, and I was really bad at it.
Hättest du Zeit, mit mir zusammen einen Kochkurs zu besuchen?;Would you have time to take a cooking class with me?
Es macht so viel Spaß, mit euch Karaoke zu singen, auch wenn wir alle falsch singen.;It's so much fun singing karaoke with you guys, even though we all sing off-key.
Ich würde vorschlagen, dass wir mal wieder zelten gehen wie früher.;I would suggest that we go camping again like we used to.
Hast du Lust, morgen Abend mit uns ins Escape Room zu gehen?;Do you feel like going to the escape room with us tomorrow evening?
Wir könnten uns zum Joggen verabreden, wenn du endlich mal mitkommen würdest.;We could arrange to go jogging if you'd finally come along.
Letztens sind wir Schlittschuh gelaufen, und ich bin mindestens zehnmal hingefallen.;The other day we went ice skating, and I fell down at least ten times.
Lass uns doch mal wieder einen Spieleabend machen mit Pizza und Bier!;Let's have a game night again with pizza and beer!
Ich finde es toll, dass wir uns regelmäßig zum Yoga treffen.;I think it's great that we meet regularly for yoga.
Hast du schon jemanden gefunden, der mit uns zum Konzert nächste Woche kommt?;Have you already found someone to come with us to the concert next week?
Wir haben gestern versucht, Minigolf zu spielen, aber der Wind hat alles durcheinander gebracht.;Yesterday we tried to play minigolf, but the wind messed everything up.
Ich würde gerne mit euch einen Ausflug zum See machen und dort picknicken.;I'd like to take a trip to the lake with you guys and have a picnic there.
Falls ihr noch nichts vorhabt, könnten wir zusammen ins Kino gehen.;In case you don't have any plans yet, we could go to the cinema together.
Es wäre schön, wenn wir uns öfter zum Brunchen treffen würden.;It would be nice if we met more often for brunch.
Hättest du Lust, mit mir zusammen einen Marathon zu laufen, oder ist das zu verrückt?;Would you like to run a marathon with me, or is that too crazy?
Wir sollten mal wieder zusammen fotografieren gehen und die Stadt erkunden.;We should go out taking photos together again and explore the city.
Ich habe neulich jemanden kennengelernt, der auch gerne wandern geht wie wir.;I recently met someone who also likes hiking like we do.
Lass uns doch spontan einen Roadtrip machen übers Wochenende!;Let's spontaneously take a road trip over the weekend!
Gestern haben wir versucht, Frisbee zu spielen, aber es war so windig.;Yesterday we tried to play frisbee, but it was so windy.
Hast du schon mal mit jemandem zusammen einen Flohmarkt besucht und Schnäppchen gejagt?;Have you ever visited a flea market with someone and hunted for bargains?
Wir könnten uns zum Badminton spielen treffen, wenn du dein Verletzung auskuriert hast.;We could meet to play badminton once you've recovered from your injury.
Ich schlage vor, dass wir einen Ausflug in die Berge machen und dort übernachten.;I suggest that we take a trip to the mountains and stay overnight there.
Es macht mir immer Spaß, mit euch neue Restaurants auszuprobieren.;I always enjoy trying out new restaurants with you guys.
Hättest du gedacht, dass wir beim Lasertag so kompetitiv werden würden?;Would you have thought we'd get so competitive at laser tag?
Wir haben letzte Woche einen Filmmarathon gemacht und sind erst um vier Uhr morgens ins Bett gegangen.;Last week we had a film marathon and didn't go to bed until four in the morning.
Lass uns doch mal wieder zum Flohmarkt gehen und nach alten Platten suchen!;Let's go to the flea market again and look for old records!
Ich würde gerne mit euch Schlittschuhlaufen gehen, sobald die Eisbahn öffnet.;I'd like to go ice skating with you guys as soon as the ice rink opens.
Hast du Lust, mit uns einen Ausflug in den Freizeitpark zu machen?;Do you feel like taking a trip to the amusement park with us?
Wir sollten uns öfter zum Spazierengehen treffen, das ist so entspannend.;We should meet more often for walks, it's so relaxing.
Gestern sind wir Fahrrad gefahren und haben eine tolle Route entdeckt.;Yesterday we went cycling and discovered a great route.
Ich habe jemanden getroffen, der auch gerne klettert, vielleicht können wir zusammen gehen.;I met someone who also likes climbing, maybe we can go together.
Falls du nichts vorhast, könnten wir zusammen ins Café gehen und quatschen.;In case you have nothing planned, we could go to the café together and chat.
Lass uns mal wieder eine Nachtwanderung machen wie damals!;Let's go on a night hike again like we did back then!
Wir könnten uns zum Tennis spielen verabreden, wenn du dein Schläger noch hast.;We could arrange to play tennis if you still have your racket.
Ich würde vorschlagen, dass wir einen Grillabend organisieren und alle einladen.;I would suggest that we organize a barbecue evening and invite everyone.
Hast du schon mal mit jemandem zusammen eine Schnitzeljagd gemacht?;Have you ever done a scavenger hunt together with someone?
Es wäre cool, wenn wir zusammen einen Surfkurs machen würden im Sommer.;It would be cool if we took a surfing course together in the summer.
Wir haben neulich versucht, selbst Sushi zu machen, und es war ein totales Chaos.;We recently tried to make sushi ourselves, and it was total chaos.
Hättest du Lust, mit mir zusammen einen Erste-Hilfe-Kurs zu besuchen?;Would you like to take a first aid course with me?
Lass uns doch mal wieder ins Planetarium gehen, das war so beeindruckend!;Let's go to the planetarium again, that was so impressive!
Ich schlage vor, dass wir uns zum Tischtennis spielen treffen am Wochenende.;I suggest that we meet to play table tennis on the weekend.
Gestern haben wir Drachen steigen lassen, und meiner ist gleich in einen Baum geflogen.;Yesterday we flew kites, and mine flew straight into a tree.
Hast du jemanden gefunden, der mit uns zur Weinprobe kommen möchte?;Have you found someone who wants to come to the wine tasting with us?
Wir könnten zusammen einen Nähkurs besuchen und uns gegenseitig helfen.;We could take a sewing course together and help each other.
Ich würde gerne mit euch ins Open-Air-Kino gehen, wenn es endlich Sommer wird.;I'd like to go to the open-air cinema with you guys when summer finally comes.
Falls ihr am Sonntag Zeit habt, könnten wir zusammen brunchen gehen.;In case you have time on Sunday, we could go for brunch together.
Lass uns mal wieder einen Themenabend machen, wo jeder etwas mitbringt!;Let's have a theme night again where everyone brings something!
Wir sollten zusammen einen Sprachkurs besuchen, dann könnten wir gemeinsam lernen.;We should take a language course together, then we could learn together.
Ich habe neulich jemanden getroffen, der auch gerne Poker spielt wie wir.;I recently met someone who also likes playing poker like we do.
Hättest du gedacht, dass unser Brettspielabend bis drei Uhr morgens gehen würde?;Would you have thought our board game night would go until three in the morning?
Gestern haben wir versucht, ein Lagerfeuer zu machen, aber es wollte nicht brennen.;Yesterday we tried to make a campfire, but it wouldn't light.
Lass uns doch zusammen einen Töpferkurs machen, das wollte ich schon immer ausprobieren!;Let's take a pottery course together, I've always wanted to try that!
Wir könnten uns zum Squash spielen verabreden, wenn du mal etwas Neues ausprobieren willst.;We could arrange to play squash if you want to try something new.
Ich würde vorschlagen, dass wir einen Ausflug in die Altstadt machen und dort bummeln.;I would suggest that we take a trip to the old town and stroll around there.
Hast du Lust, mit uns zu einem Poetry Slam zu gehen nächste Woche?;Do you feel like going to a poetry slam with us next week?
Es macht so viel Spaß, mit euch neue Hobbys auszuprobieren, auch wenn wir nicht gut darin sind.;It's so much fun trying out new hobbies with you guys, even if we're not good at them.
Wir haben letztens versucht, gemeinsam ein Puzzle zu machen, aber wir haben aufgegeben.;We recently tried to do a puzzle together, but we gave up.
Falls das Wetter schlecht wird, könnten wir stattdessen ins Hallenbad gehen.;In case the weather gets bad, we could go to the indoor pool instead.
Lass uns mal wieder eine Schneeballschlacht machen, wenn es endlich schneit!;Let's have a snowball fight again when it finally snows!
Ich schlage vor, dass wir zusammen einen Markt besuchen und frische Sachen kaufen.;I suggest that we visit a market together and buy fresh things.
Hättest du Zeit, mit mir zusammen einen Zeichenkurs zu besuchen?;Would you have time to take a drawing course with me?
Wir sollten öfter zusammen neue Dinge ausprobieren, das schweißt uns zusammen.;We should try new things together more often, that bonds us.
Hast du schon gehört, dass Lisa und Marco sich heimlich getroffen haben?;Have you already heard that Lisa and Marco have been meeting secretly?
Ich habe gestern jemanden gesehen, der eigentlich mit seiner Freundin Schluss gemacht haben sollte.;Yesterday I saw someone who was supposed to have broken up with his girlfriend.
Man munkelt, dass unser Chef bald kündigen wird, aber das ist streng vertraulich.;Rumor has it that our boss will quit soon, but that's strictly confidential.
Kannst du ein Geheimnis für dich behalten, oder erzählst du es weiter?;Can you keep a secret, or will you tell others?
Ich habe gehört, dass jemand aus unserer Gruppe ein Verhältnis hat.;I heard that someone from our group is having an affair.
Weißt du noch, als du mir versprochen hast, es niemandem zu erzählen?;Do you remember when you promised me not to tell anyone?
Es wird gemunkelt, dass Sarah schwanger ist, aber sie hat es noch nicht bestätigt.;It's rumored that Sarah is pregnant, but she hasn't confirmed it yet.
Hast du mitbekommen, dass Tom und Julia sich angeblich gestritten haben?;Did you notice that Tom and Julia allegedly had an argument?
Ich sollte dir das eigentlich nicht sagen, aber ich vertraue dir.;I shouldn't actually tell you this, but I trust you.
Man sagt, dass jemand aus unserer Clique heimlich verliebt ist.;They say that someone from our clique is secretly in love.
Hättest du mir früher gesagt, dass du es weitererzählt hast, wäre ich nicht so wütend.;If you had told me earlier that you passed it on, I wouldn't be so angry.
Ich habe von jemandem gehört, dass Anna ihren Job verloren hat.;I heard from someone that Anna lost her job.
Es geht das Gerücht um, dass die beiden zusammen nach Berlin ziehen wollen.;There's a rumor going around that the two want to move to Berlin together.
