Ich bin.;I am.
Wenn Solidarität schwindet, fragmentiert die Gesellschaft in konkurrierende Gruppen.;When solidarity dwindles, society fragments into competing groups.
Der Verfassungsrechtler verteidigt grundlegende Freiheitsrechte gegen staatliche Übergriffe.;The constitutional lawyer defends fundamental freedoms against government encroachments.
Nachdem ich mich positioniert hatte, musste ich Konsequenzen akzeptieren.;After I had positioned myself, I had to accept consequences.
Ich opponiere gegen die Kommerzialisierung sämtlicher Lebensbereiche.;I oppose the commercialization of all areas of life.
Die Aktivistin mobilisiert zivilgesellschaftlichen Widerstand gegen autoritäre Tendenzen.;The activist mobilizes civil society resistance against authoritarian tendencies.
Obwohl ich angefeindet werde, bleibe ich meinen Prinzipien treu.;Although I am attacked, I remain true to my principles.
Der Demographiewissenschaftler prognostiziert gesellschaftliche Veränderungen aufgrund alternder Bevölkerungen.;The demographer predicts social changes due to aging populations.
Mein Neffe sensibilisiert Menschen für strukturelle Diskriminierung im Bildungssystem.;My nephew sensitizes people to structural discrimination in the education system.
Wenn Privilegien unsichtbar bleiben, perpetuieren sich soziale Ungerechtigkeiten.;When privileges remain invisible, social injustices perpetuate themselves.
Der Ethiker hinterfragt moralische Implikationen technologischer Innovationen kritisch.;The ethicist critically questions moral implications of technological innovations.
Nachdem ich mich emanzipiert hatte, gestaltete ich mein Leben selbstbestimmt.;After I had emancipated myself, I shaped my life self-determinedly.
Ich dekonstruiere hegemoniale Narrative und suche alternative Perspektiven.;I deconstruct hegemonic narratives and seek alternative perspectives.
Die Urbanistin gestaltet inklusive Stadträume für diverse Bevölkerungsgruppen.;The urbanist designs inclusive urban spaces for diverse population groups.
Obwohl ich Rückschläge erleide, behalte ich meine Vision bei.;Although I suffer setbacks, I maintain my vision.
Der Konfliktforscher analysiert Eskalationsmechanismen in internationalen Konflikten.;The conflict researcher analyzes escalation mechanisms in international conflicts.
Meine Tante thematisiert Tabuthemen und provoziert notwendige gesellschaftliche Debatten.;My aunt addresses taboo topics and provokes necessary social debates.
Wenn Dissens unterdrückt wird, verarmt der öffentliche Diskurs intellektuell.;When dissent is suppressed, public discourse becomes intellectually impoverished.
Der Genderforscherin gelingt es, Stereotypen wissenschaftlich zu widerlegen.;The gender researcher succeeds in scientifically refuting stereotypes.
Nachdem ich privilegiert aufwuchs, erkannte ich später strukturelle Benachteiligungen.;After I grew up privileged, I later recognized structural disadvantages.
Ich solidarisiere mich mit marginalisierten Gruppen in unserer Gesellschaft.;I show solidarity with marginalized groups in our society.
Die Ökonomin entlarvt neoliberale Mythen durch empirische Forschung.;The economist exposes neoliberal myths through empirical research.
Obwohl ich Widerstand erfahre, artikuliere ich unbequeme Wahrheiten.;Although I experience resistance, I articulate uncomfortable truths.
Der Sozialpsychologe erforscht Mechanismen von Gruppendynamik und Konformitätsdruck.;The social psychologist researches mechanisms of group dynamics and conformity pressure.
Mein Bruder entlarvt Greenwashing-Strategien multinationaler Konzerne öffentlich.;My brother publicly exposes greenwashing strategies of multinational corporations.
Wenn Komplexität reduziert wird, entstehen gefährliche Vereinfachungen.;When complexity is reduced, dangerous simplifications arise.
Der Menschenrechtsaktivist prangert systematische Folter in Gefängnissen an.;The human rights activist denounces systematic torture in prisons.
Nachdem ich sensibilisiert wurde, reflektiere ich meine eigenen Privilegien.;After I was sensitized, I reflect on my own privileges.
Ich hinterfrage koloniale Kontinuitäten in gegenwärtigen Machtstrukturen.;I question colonial continuities in present power structures.
Die Linguistin dekonstruiert diskriminierende Sprachmuster in Medien systematisch.;The linguist systematically deconstructs discriminatory language patterns in media.
Obwohl ich Anfeindungen erlebe, setze ich mich weiter ein.;Although I experience hostilities, I continue to commit myself.
Der Politologe analysiert populistische Rhetoriken und ihre manipulativen Mechanismen.;The political scientist analyzes populist rhetoric and its manipulative mechanisms.
Meine Schwester initiiert Graswurzelbewegungen für lokale Selbstbestimmung.;My sister initiates grassroots movements for local self-determination.
Wenn Alternativen fehlen, zementieren sich bestehende Machtverhältnisse.;When alternatives are lacking, existing power relations become cemented.
Der Umweltaktivist sabotiert symbolisch umweltschädliche Infrastrukturprojekte.;The environmental activist symbolically sabotages environmentally harmful infrastructure projects.
Nachdem ich radikalisiert wurde, engagiere ich mich kompromisslos.;After I was radicalized, I commit myself uncompromisingly.
Ich praktiziere zivilen Ungehorsam gegen ungerechte Gesetze.;I practice civil disobedience against unjust laws.
Die Soziologin untersucht Prekarisierung von Arbeitsverhältnissen in neoliberalen Ökonomien.;The sociologist examines precarization of employment relationships in neoliberal economies.
Obwohl ich kriminalisiert werde, verteidige ich fundamentale Rechte.;Although I am criminalized, I defend fundamental rights.
Der Philosoph dekonstruiert anthropozentrische Weltbilder zugunsten ökologischer Ethik.;The philosopher deconstructs anthropocentric worldviews in favor of ecological ethics.
Mein Cousin organisiert Direktaktionen gegen Konzerne mit ausbeuterischen Praktiken.;My cousin organizes direct actions against corporations with exploitative practices.
Wenn Repression zunimmt, radikalisieren sich Widerstandsbewegungen.;When repression increases, resistance movements become radicalized.
Der Aktivist infiltriert Netzwerke, um Korruption aufzudecken.;The activist infiltrates networks to expose corruption.
Nachdem ich desillusioniert wurde, kämpfe ich nun außerparlamentarisch.;After I became disillusioned, I now fight extraparliamentarily.
Ich subvertiere hegemoniale Diskurse durch künstlerische Interventionen.;I subvert hegemonic discourses through artistic interventions.
Die Aktivistin besetzt symbolisch privatisierte öffentliche Räume.;The activist symbolically occupies privatized public spaces.
Obwohl ich diffamiert werde, demaskiere ich Heuchelei öffentlich.;Although I am defamed, I unmask hypocrisy publicly.
Der Ökonom entlarvt systematische Steuervermeidung durch transnationale Eliten.;The economist exposes systematic tax avoidance by transnational elites.
Meine Nichte organisiert autonome Kollektive für alternative Lebensformen.;My niece organizes autonomous collectives for alternative lifestyles.
Wenn Utopien fehlen, stagniert gesellschaftlicher Fortschritt.;When utopias are lacking, social progress stagnates.
Der Revolutionär mobilisiert Basis gegen oligarchische Machtstrukturen.;The revolutionary mobilizes the grassroots against oligarchic power structures.
Nachdem ich erwacht bin, sehe ich Unterdrückungsmechanismen überall.;After I have awakened, I see mechanisms of oppression everywhere.
Ich sabotiere konsumistische Strukturen durch radikalen Minimalismus.;I sabotage consumerist structures through radical minimalism.
Die Theoretikerin formuliert emanzipatorische Visionen für postkapitalistische Gesellschaften.;The theorist formulates emancipatory visions for postcapitalist societies.
Obwohl ich verfolgt werde, agitiere ich weiterhin unermüdlich.;Although I am persecuted, I continue to agitate tirelessly.
Der Anarchist dekonstruiert Staatlichkeit als Herrschaftsinstrument fundamental.;The anarchist fundamentally deconstructs statehood as an instrument of domination.
Mein Bruder praktiziert Konsumverweigerung als politischen Akt konsequent.;My brother consistently practices consumption refusal as a political act.
Wenn Widerstand kriminalisiert wird, legitimiert sich ziviler Ungehorsam.;When resistance is criminalized, civil disobedience legitimizes itself.
Der Subversive unterminiert kapitalistische Logiken durch alternative Ökonomien.;The subversive undermines capitalist logics through alternative economies.
