Ich bin.;I am.
Der Kellner bot an, das Hauptgericht nach unseren Wünschen anzupassen.;The waiter offered to adjust the main course according to our wishes.
Nachdem wir das Dessert gegessen hatten, bestellten wir noch Espresso.;After we had eaten the dessert, we ordered espresso.
Sie fragte, ob wir möchten, dass das Essen warm bleibt, bis wir fertig sind.;She asked if we wanted the food to stay warm until we finished.
Es wird empfohlen, bei besonderen Anlässen vorher zu reservieren.;It is recommended to make a reservation for special occasions.
Wir diskutierten, ob wir ein leichtes Menü oder ein umfangreiches Menü wählen sollten.;We discussed whether to choose a light menu or an extensive menu.
Obwohl das Restaurant klein war, war die Atmosphäre sehr angenehm.;Although the restaurant was small, the atmosphere was very pleasant.
Wenn du möchtest, kann ich dir das Menü des Küchenchefs vorstellen.;If you like, I can present the chef’s menu to you.
Wir entschieden uns, die Weine nach der Empfehlung des Kellners auszuwählen.;We decided to choose the wines according to the waiter’s recommendation.
Der Koch erklärte, dass die Suppen täglich frisch zubereitet werden.;The chef explained that the soups are prepared fresh daily.
Nachdem wir die Hauptgerichte gegessen hatten, brachte der Kellner das Dessert.;After we had eaten the main courses, the waiter brought the dessert.
Sie fragte, ob wir das Menü lieber à la carte oder als Set wählen möchten.;She asked if we preferred to choose the menu à la carte or as a set.
Es ist wichtig, dass man beim Bezahlen das Trinkgeld berücksichtigt.;It is important to consider the tip when paying.
Wir mussten die Bestellung ändern, weil ein Gericht ausverkauft war.;We had to change the order because a dish was sold out.
Obwohl wir spät ankamen, wurden wir herzlich empfangen.;Although we arrived late, we were warmly welcomed.
Wenn Sie möchten, kann ich Ihnen ein Gericht empfehlen, das typisch für die Region ist.;If you like, I can recommend a dish that is typical for the region.
Wir entschieden uns, das Mittagsmenü zu nehmen, da es preiswert war.;We decided to take the lunch menu because it was inexpensive.
Obwohl das Restaurant laut war, genossen wir das Ambiente.;Although the restaurant was noisy, we enjoyed the ambiance.
Wenn Sie möchten, kann ich Ihnen ein Gericht mit saisonalem Gemüse empfehlen.;If you like, I can recommend a dish with seasonal vegetables.
Der Kellner erklärte, dass alle Getränke frisch zubereitet werden.;The waiter explained that all drinks are freshly prepared.
Nachdem wir die Getränke erhalten hatten, begannen wir mit der Vorspeise.;After we had received the drinks, we started with the appetizer.
Sie fragte, ob wir den Nachtisch sofort oder später essen möchten.;She asked if we wanted to eat the dessert immediately or later.
Es wird empfohlen, die Empfehlungen des Küchenchefs zu probieren.;It is recommended to try the chef’s recommendations.
Wir diskutierten, ob wir einen Tisch drinnen oder draußen wählen sollten.;We discussed whether to choose a table inside or outside.
Obwohl wir keine Reservierung hatten, fanden wir sofort einen Tisch.;Although we had no reservation, we immediately found a table.
Wenn du möchtest, kann ich dir ein Gericht mit frischem Fisch empfehlen.;If you like, I can recommend a dish with fresh fish.
Wir entschieden uns, das Fleischgericht des Tages zu probieren.;We decided to try the meat dish of the day.
Der Koch erklärte, dass alle Zutaten sorgfältig ausgewählt werden.;The chef explained that all ingredients are carefully selected.
Nachdem wir die Hauptspeisen gegessen hatten, brachte der Kellner das Dessert.;After we had eaten the main courses, the waiter brought the dessert.
Sie fragte, ob wir mit dem Geschmack des Weins zufrieden seien.;She asked if we were satisfied with the taste of the wine.
Es ist wichtig, dass man freundlich bleibt, auch wenn der Service langsam ist.;It is important to remain friendly even if the service is slow.
Wir mussten die Bestellung ändern, weil ein Gericht ausverkauft war.;We had to change the order because a dish was sold out.
Obwohl der Abend spät begann, wurde er sehr angenehm.;Although the evening started late, it became very pleasant.
Wenn Sie möchten, kann ich Ihnen ein Dessert empfehlen, das sehr bekannt ist.;If you like, I can recommend a dessert that is very well-known.
Wir entschieden uns, die Vorspeisen zu teilen, um alles probieren zu können.;We decided to share the appetizers to be able to try everything.
Der Kellner bot an, das Hauptgericht nach unseren Wünschen anzupassen.;The waiter offered to adjust the main course according to our wishes.
Nachdem wir das Dessert gegessen hatten, bestellten wir noch Kaffee.;After we had eaten the dessert, we ordered coffee.
Sie fragte, ob wir möchten, dass das Essen warm bleibt, bis wir fertig sind.;She asked if we wanted the food to stay warm until we finished.
Es wird empfohlen, bei großen Gruppen vorher zu reservieren.;It is recommended to reserve a table in advance for large groups.
Wir diskutierten, ob wir ein leichtes oder reichhaltiges Menü wählen sollten.;We discussed whether to choose a light or hearty menu.
Obwohl das Restaurant klein war, fühlten wir uns sehr wohl.;Although the restaurant was small, we felt very comfortable.
Wenn du möchtest, kann ich dir das Menü des Küchenchefs vorstellen.;If you like, I can present you the chef’s menu to you.
Die Qualität des Unterrichts hängt stark von der Erfahrung der Lehrkräfte ab.;The quality of the lessons strongly depends on the experience of the teachers.
Wir müssen uns auf die Vorbereitung der Prüfung konzentrieren.;We have to focus on preparing for the exam.
Die Einführung des neuen Lehrplans führte zu vielen Diskussionen.;The introduction of the new curriculum led to many discussions.
Er interessiert sich besonders für die Geschichte der europäischen Länder.;He is particularly interested in the history of European countries.
Wir diskutierten über die Bedeutung des Lernens von Fremdsprachen.;We discussed the importance of learning foreign languages.
Die Teilnahme an der Projektarbeit hängt von der Zustimmung der Schulleitung ab.;Participation in the project work depends on the approval of the school administration.
Ich erinnere mich noch genau an den Inhalt des letzten Vortrags.;I still remember the content of the last lecture clearly.
Sie bereitet sich intensiv auf die Präsentation vor.;She is preparing intensively for the presentation.
Das Verständnis der Grammatikregeln ist entscheidend für den Erfolg im Deutschunterricht.;Understanding grammar rules is crucial for success in German class.
Wir müssen auf die Anforderungen der Lehrpläne achten.;We have to pay attention to the requirements of the curricula.
Er hat sich auf die Ergebnisse der letzten Klassenarbeit gefreut.;He was looking forward to the results of the last class test.
Die Lösung der Aufgabe hängt von der Anwendung der richtigen Methode ab.;Solving the task depends on applying the correct method.
Wir diskutierten über die Auswirkungen des digitalen Lernens auf die Schüler.;We discussed the effects of digital learning on the students.
Die Verbesserung der Noten ist das Ziel vieler Schüler.;Improving grades is the goal of many students.
Sie hat sich intensiv mit der Analyse der Literatur beschäftigt.;She has been deeply engaged in the analysis of the literature.
Wir müssen uns an die Regeln der Schule halten.;We have to adhere to the rules of the school.
Er erinnerte die Schüler an die Abgabe der Hausaufgaben.;He reminded the students about the submission of the homework.
Die Teilnahme an den Arbeitsgruppen ist für die Vorbereitung des Projekts notwendig.;Participation in the workgroups is necessary for the preparation of the project.
Wir sprachen über die Vorteile des gemeinsamen Lernens.;We talked about the benefits of learning together.
Die Berücksichtigung der Meinungen der Schüler ist für die Lehrkräfte wichtig.;Considering the students’ opinions is important for the teachers.
Sie informierte uns über die Änderungen im Stundenplan.;She informed us about the changes in the timetable.
Wir freuen uns auf die Durchführung des Schulausflugs.;We are looking forward to carrying out the school trip.
Die Bewertung der Arbeiten erfolgt nach den Kriterien des Lehrplans.;The evaluation of the assignments is based on the criteria of the curriculum.
Er kümmerte sich um die Organisation der Gruppenarbeit.;He took care of organizing the group work.
Wir diskutierten über die Notwendigkeit der Vorbereitung auf die Abschlussprüfung.;We discussed the necessity of preparing for the final exam.
Die Kenntnis der Fachbegriffe erleichtert das Verständnis der Aufgaben.;Knowledge of technical terms makes it easier to understand the tasks.
Sie bereitete sich auf die Teilnahme am Wettbewerb vor.;She prepared for participating in the competition.
Wir müssen auf die Hinweise der Lehrkräfte achten.;We have to pay attention to the instructions of the teachers.
Er interessierte sich für die Methoden des selbstständigen Lernens.;He was interested in the methods of independent learning.
Die Präsentation der Ergebnisse war ein wichtiger Teil des Projekts.;The presentation of the results was an important part of the project.
Wir sprachen über die Rolle der Digitalisierung im Schulalltag.;We talked about the role of digitalization in everyday school life.
Die Überprüfung der Hausaufgaben erfolgt regelmäßig.;The checking of homework is done regularly.
Sie erinnerte sich an die Aufgaben der letzten Unterrichtsstunde.;She remembered the tasks from the last lesson.
Wir müssen uns auf die Anforderungen der Prüfung vorbereiten.;We have to prepare for the requirements of the exam.
Er informierte sich über die Teilnahmebedingungen für das Austauschprogramm.;He informed himself about the participation requirements for the exchange program.
Die Diskussion über die Schulpolitik war sehr lebhaft.;The discussion about school policy was very lively.
Wir sprachen über die Vorteile der Zusammenarbeit zwischen Schülern.;We talked about the benefits of collaboration among students.
Die Einhaltung der Regeln ist für den Unterricht sehr wichtig.;Following the rules is very important for the lessons.
